id,eyes,ears,mouth,horn,back,tail,class,breedcount,speed
8185119,eyes-sleepless,ears-gill,mouth-tiny-turtle,horn-wing-horn,back-garish-worm,tail-grass-snake,Dusk,5,50
10497757,eyes-neo,ears-sidebarb,mouth-toothless-bite,horn-cerastes,back-garish-worm,tail-twin-tail,Dusk,4,42
10282227,eyes-clear,ears-bubblemaker,mouth-lam,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,5,57
10568726,eyes-gero,ears-curly,mouth-goda,horn-arco,back-hero,tail-hare,Mech,5,49
10620794,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-bone-sail,tail-cattail,Plant,3,32
10029448,eyes-mavis,ears-early-bird,mouth-toothless-bite,horn-eggshell,back-pigeon-post,tail-hare,Bird,4,57
10523464,eyes-sleepless,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,35
10609388,eyes-papi,ears-sakura,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
11203459,eyes-gecko,ears-rosa,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,3,41
11231730,eyes-mavis,ears-owl,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,4,61
11279214,eyes-papi,ears-clover,mouth-mosquito,horn-cactus,back-bidens,tail-hatsune,Plant,4,31
11104942,eyes-telescope,ears-inkling,mouth-piranha,horn-clamshell,back-blue-moon,tail-shrimp,Aquatic,0,57
11124812,eyes-cucumber-slice,ears-gill,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,43
11131983,eyes-papi,ears-sakura,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,4,32
11134306,eyes-papi,ears-lotus,mouth-goda,horn-beech,back-sandal,tail-cattail,Plant,4,32
11145336,eyes-clear,ears-gill,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,3,52
11223562,eyes-nerdy,ears-leafy,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,4,39
11274686,eyes-confused,ears-clover,mouth-mosquito,horn-scaly-spoon,back-bidens,tail-gravel-ant,Plant,0,32
11280296,eyes-mavis,ears-curly,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
11280529,eyes-tricky,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,2,42
10988633,eyes-papi,ears-rosa,mouth-serious,horn-beech,back-sandal,tail-cattail,Plant,0,31
11269197,eyes-neo,ears-pink-cheek,mouth-mosquito,horn-parasite,back-snail-shell,tail-twin-tail,Bug,3,34
11290208,eyes-mavis,ears-pink-cheek,mouth-peace-maker,horn-eggshell,back-tri-feather,tail-the-last-one,Bird,3,61
1024535,eyes-papi,ears-hollow,mouth-serious,horn-rose-bud,back-pumpkin,tail-carrot,Plant,2,31
5490871,eyes-mavis,ears-curly,mouth-little-owl,horn-kestrel,back-cupid,tail-the-last-one,Bird,4,61
10090575,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,3,61
7846927,eyes-gero,ears-nimo,mouth-lam,horn-anemone,back-anemone,tail-nimo,Aquatic,0,57
10364388,eyes-confused,ears-clover,mouth-zigzag,horn-cactus,back-bidens,tail-gravel-ant,Plant,3,31
11226641,eyes-telescope,ears-bubblemaker,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,0,57
8340667,eyes-blossom,ears-leafy,mouth-serious,horn-leaf-bug,back-pumpkin,tail-yam,Plant,4,31
10931772,eyes-gero,ears-curly,mouth-toothless-bite,horn-dual-blade,back-furball,tail-twin-tail,Mech,4,48
11048905,eyes-sleepless,ears-tiny-fan,mouth-piranha,horn-oranda,back-blue-moon,tail-shrimp,Aquatic,3,57
2611642,eyes-mavis,ears-pink-cheek,mouth-little-owl,horn-eggshell,back-pigeon-post,tail-post-fight,Bird,4,61
11265133,eyes-tricky,ears-inkling,mouth-mosquito,horn-caterpillars,back-snail-shell,tail-twin-tail,Bug,6,35
11267463,eyes-gecko,ears-friezard,mouth-goda,horn-caterpillars,back-sandal,tail-cattail,Dusk,4,42
10706914,eyes-clear,ears-inkling,mouth-piranha,horn-arco,back-scarab,tail-nimo,Aquatic,5,52
10737503,eyes-gecko,ears-rosa,mouth-goda,horn-cactus,back-sandal,tail-cattail,Plant,3,33
11034510,eyes-confused,ears-pogona,mouth-kotaro,horn-scaly-spoon,back-indian-star,tail-tiny-dino,Reptile,5,40
1634180,eyes-papi,ears-lotus,mouth-serious,horn-cactus,back-pumpkin,tail-yam,Plant,4,31
1659457,eyes-sleepless,ears-tiny-fan,mouth-piranha,horn-little-branch,back-goldfish,tail-shrimp,Aquatic,2,55
1818087,eyes-confused,ears-rosa,mouth-serious,horn-leaf-bug,back-shiitake,tail-yam,Plant,2,31
